0.084464,0.002177,0.085553
0.006690,0.005998,0.009689
0.002211,0.008827,0.006625
0.001564,0.009878,0.006503
0.001989,0.009930,0.006954
0.001520,0.010842,0.006941
0.001625,0.011495,0.007373
0.001621,0.011080,0.007161
0.001676,0.011605,0.007479
0.001429,0.011670,0.007264
0.001559,0.012709,0.007914
0.001467,0.012896,0.007915
0.002191,0.013537,0.008960
0.002170,0.013976,0.009159
0.001820,0.013659,0.008650
0.002328,0.012810,0.008733
0.001752,0.011970,0.007737
0.002131,0.012225,0.008243
0.001767,0.011312,0.007423
0.001747,0.011063,0.007279
0.001573,0.010370,0.006758
0.001366,0.010097,0.006414
0.001478,0.010177,0.006567
0.001347,0.009371,0.006033
0.001352,0.009496,0.006101
0.001541,0.009220,0.006151
0.001762,0.009558,0.006541
0.001666,0.009026,0.006179
0.001174,0.008728,0.005538
0.002012,0.008995,0.006510
0.001125,0.008758,0.005504
0.001040,0.008315,0.005198
0.001198,0.008296,0.005346
0.001230,0.008114,0.005287
0.001365,0.008192,0.005461
0.001051,0.008268,0.005185
0.001286,0.007899,0.005235
0.002160,0.008175,0.006248
0.001284,0.008242,0.005405
0.001600,0.008472,0.005836
0.001193,0.007864,0.005125
0.001110,0.007809,0.005014
0.000912,0.007672,0.004748
0.001261,0.008074,0.005298
0.000932,0.007284,0.004574
0.000979,0.007208,0.004583
0.001070,0.006898,0.004519
0.001074,0.007058,0.004603
0.000944,0.007083,0.004486
0.001100,0.007479,0.004840
0.000919,0.007404,0.004621
0.001052,0.007125,0.004614
0.001236,0.006917,0.004695
0.001254,0.007398,0.004953
0.000865,0.006665,0.004198
0.001119,0.006633,0.004436
0.001251,0.007443,0.004973
0.000931,0.006827,0.004345
0.001384,0.007145,0.004956
0.001149,0.006751,0.004525
0.000983,0.006696,0.004331
0.000818,0.006526,0.004082
0.001129,0.006906,0.004582
0.001358,0.006736,0.004726
0.000789,0.006151,0.003864
0.000926,0.006295,0.004073
0.001719,0.006808,0.005123
0.000950,0.006344,0.004122
0.000976,0.006506,0.004229
0.000901,0.006669,0.004236
0.000955,0.006083,0.003997
0.001006,0.006329,0.004170
0.001280,0.006113,0.004337
0.000941,0.006444,0.004163
0.000939,0.006224,0.004052
0.001254,0.006394,0.004451
0.000894,0.006261,0.004024
0.000779,0.006133,0.003845
0.000797,0.005833,0.003714
0.000842,0.005819,0.003752
0.001217,0.006021,0.004228
0.000896,0.006298,0.004046
0.000840,0.005867,0.003773
0.000795,0.005863,0.003727
0.000870,0.005887,0.003813
0.001251,0.005658,0.004080
0.000902,0.006283,0.004044
0.001238,0.005980,0.004228
0.000969,0.005620,0.003779
0.000738,0.005394,0.003435
0.000708,0.005228,0.003322
0.000989,0.005920,0.003949
0.001500,0.005985,0.004493
0.001288,0.005755,0.004166
0.001069,0.005994,0.004066
0.000900,0.005627,0.003713
0.000746,0.005509,0.003501
0.000820,0.005671,0.003655
0.000855,0.005376,0.003543
0.001315,0.006197,0.004414
