0.202173,0.115821,0.260083
0.051436,0.105467,0.104169
0.029267,0.099005,0.078770
0.020887,0.103748,0.072761
0.017829,0.093754,0.064706
0.012517,0.091779,0.058406
0.014791,0.092880,0.061231
0.009980,0.084774,0.052367
0.009759,0.080812,0.050165
0.008022,0.076079,0.046062
0.010834,0.079265,0.050467
0.009406,0.077621,0.048216
0.009148,0.076097,0.047197
0.007707,0.067450,0.041432
0.009277,0.071055,0.044804
0.007921,0.069109,0.042476
0.006742,0.069191,0.041337
0.009164,0.069267,0.043797
0.008390,0.065138,0.040959
0.006851,0.065340,0.039521
0.006233,0.060603,0.036535
0.008328,0.064459,0.040558
0.007360,0.062839,0.038780
0.011357,0.065268,0.043991
0.006599,0.062972,0.038085
0.006915,0.063148,0.038489
0.006303,0.063767,0.038187
0.007540,0.062705,0.038892
0.006447,0.061167,0.037031
0.006312,0.059519,0.036072
0.006630,0.059497,0.036378
0.006944,0.061417,0.037652
0.005945,0.056399,0.034144
0.005646,0.054307,0.032799
0.006605,0.057709,0.035459
0.006443,0.056888,0.034887
0.005810,0.054175,0.032898
0.005463,0.055751,0.033339
0.006089,0.056326,0.034252
0.005673,0.055419,0.033382
0.005927,0.055461,0.033658
0.006607,0.056355,0.034784
0.005948,0.054295,0.033096
0.005718,0.052755,0.032095
0.005619,0.054892,0.033065
0.006573,0.055989,0.034568
0.006033,0.051522,0.031794
0.005257,0.053102,0.031808
0.005765,0.054024,0.032777
0.006095,0.055588,0.033889
0.005481,0.053949,0.032455
0.005674,0.051408,0.031378
0.005870,0.051895,0.031817
0.005451,0.051283,0.031092
0.005090,0.052904,0.031542
0.004922,0.050234,0.030039
0.006325,0.053008,0.032829
0.005598,0.050041,0.030619
0.005561,0.052934,0.032028
0.006620,0.052825,0.033033
0.005752,0.053962,0.032733
0.005275,0.050026,0.030288
0.005284,0.050991,0.030780
0.005196,0.050417,0.030404
0.005230,0.053445,0.031952
0.005208,0.050262,0.030339
0.005109,0.047857,0.029037
0.005308,0.048305,0.029460
0.006328,0.056452,0.034555
0.005565,0.050518,0.030823
0.005451,0.051808,0.031355
0.005756,0.052052,0.031782
0.005353,0.051955,0.031331
0.005258,0.049045,0.029780
0.004800,0.047382,0.028491
0.006062,0.048694,0.030409
0.005066,0.050187,0.030159
0.005731,0.051382,0.031422
0.005770,0.051623,0.031581
0.005177,0.047505,0.028930
0.004978,0.049188,0.029572
0.005119,0.048257,0.029248
0.004896,0.047686,0.028739
0.005129,0.050910,0.030584
0.006088,0.049153,0.030665
0.005201,0.049276,0.029839
0.005175,0.050004,0.030177
0.004945,0.049928,0.029909
0.005432,0.050110,0.030488
0.005122,0.048295,0.029269
0.005052,0.047498,0.028801
0.005579,0.050344,0.030751
0.005213,0.046525,0.028476
0.005060,0.048067,0.029093
0.004959,0.047417,0.028668
0.004938,0.046440,0.028158
0.005356,0.048882,0.029797
0.004487,0.044703,0.026838
0.005310,0.048647,0.029634
0.005646,0.045840,0.028566
